,Country,Age,Gender,playlist_id,link,music_genre
357,El Salvador,35-44,male,spotify:playlist:27iMzwXqMIdoZxzoSJZ8pD,https://everynoise.com/everydemo.cgi?root=SV%2035-44m&amp;gscope=all&amp;ascope=all,"['cumbia salvadorena', 'tropical', 'latin christian', 'latin worship', 'rock en espanol', 'latin', 'latin pop', 'latin alternative', 'latin rock', 'musica mexicana', 'ranchera', 'grupera', 'latin metal', 'pop romantico', 'salsa', 'spanish metal', 'cumbia', 'musica costena', 'argentine rock', 'bolero', 'cumbia sonidera', 'gruperas inmortales', 'indie salvadoreno', 'merengue', 'reggae en espanol', 'rock chapin', 'salsa international', 'bachata dominicana', 'cantautor', 'chilean rock', 'dominican pop', 'latin hip hop', 'mexican pop', 'mexican rock', 'modern salsa', 'norteno', 'rap cristiano', 'rock cristiano', 'rock urbano mexicano', 'salsa colombiana', 'salsa puertorriquena', 'spanish new wave', 'spanish pop']"
358,El Salvador,45-54,female,spotify:playlist:2lESuJDH2dHc1bHpIjnmAf,https://everynoise.com/everydemo.cgi?root=SV%2045-54f&amp;gscope=all&amp;ascope=all,"['latin pop', 'latin', 'ranchera', 'latin worship', 'mexican pop', 'bolero', 'latin christian', 'latin arena pop', 'rock en espanol', 'pop romantico', 'tropical', 'cancion melodica', 'spanish pop', 'musica mexicana', 'cantautor', 'puerto rican pop', 'rock cristiano', 'mariachi', 'dance pop', 'grupera', 'mariachi cristiano', 'salsa', 'spanish new wave', 'mexican rock-and-roll', 'spanish pop rock']"
359,El Salvador,45-54,male,spotify:playlist:3AY97QzwWXfP3eNVhDOqTa,https://everynoise.com/everydemo.cgi?root=SV%2045-54m&amp;gscope=all&amp;ascope=all,"['latin pop', 'latin', 'ranchera', 'tropical', 'rock en espanol', 'bolero', 'pop romantico', 'latin christian', 'latin rock', 'latin worship', 'mexican pop', 'cumbia salvadorena', 'latin alternative', 'musica mexicana', 'latin arena pop', 'spanish pop', 'cantautor', 'salsa', 'mellow gold', 'soft rock', 'spanish new wave', 'album rock', 'cancion melodica', 'grupera', 'new wave pop', 'argentine rock', 'classic rock', 'cumbia', 'cumbia sonidera', 'glam metal', 'gruperas inmortales', 'hard rock', 'rock', 'chilean rock', 'metal', 'salsa puertorriquena', 'blues rock', 'disco', 'mariachi', 'mexican rock-and-roll', 'modern salsa', 'new romantic', 'norteno', 'puerto rican pop', 'quiet storm', 'rock cristiano', 'rock nacional', 'salsa international', 'ska argentino', 'spanish rock']"
360,Estonia,0-17,female,spotify:playlist:39dLv696VokpVfD66ebG3V,https://everynoise.com/everydemo.cgi?root=EE%200-17f&amp;gscope=all&amp;ascope=all,"['estonian pop', 'estonian hip hop', 'russian hip hop', 'russian trap', 'eurovision', 'russian alt pop', 'bass house', 'russian pop', 'sped up']"
361,Estonia,18-24,female,spotify:playlist:0d2q0PD1c7F8IuW7Hw1mPl,https://everynoise.com/everydemo.cgi?root=EE%2018-24f&amp;gscope=all&amp;ascope=all,"['estonian pop', 'estonian hip hop', 'estonian rock', 'estonian indie', 'eurovision', 'estonian electronic', 'estonian folk', 'baltic folk']"
362,Estonia,18-24,male,spotify:playlist:7GvfKk3ceXJq0mlMWOCVSc,https://everynoise.com/everydemo.cgi?root=EE%2018-24m&amp;gscope=all&amp;ascope=all,"['estonian pop', 'estonian hip hop', 'estonian rock', 'eurovision', 'estonian electronic', 'estonian indie', 'estonian metal']"
363,Estonia,25-29,female,spotify:playlist:3kWr5bD18m4XT9uwZaKuAn,https://everynoise.com/everydemo.cgi?root=EE%2025-29f&amp;gscope=all&amp;ascope=all,"['estonian pop', 'estonian hip hop', 'estonian rock', 'estonian indie', 'eurovision', 'russian pop', 'russian dance', 'russian hip hop', 'bass house', 'estonian electronic', 'drum and bass', 'estonian folk', 'russian trap', 'baltic folk', 'liquid funk', 'russian dance pop']"
364,Estonia,25-29,male,spotify:playlist:4zXY0ksdoenHS6VHmyAKk8,https://everynoise.com/everydemo.cgi?root=EE%2025-29m&amp;gscope=all&amp;ascope=all,"['estonian pop', 'estonian hip hop', 'estonian rock', 'eurovision', 'estonian electronic', 'estonian indie', 'estonian metal']"
365,Estonia,30-34,female,spotify:playlist:1LyvUieKsC8RKih2kgDlLA,https://everynoise.com/everydemo.cgi?root=EE%2030-34f&amp;gscope=all&amp;ascope=all,"['estonian pop', 'estonian hip hop', 'estonian rock', 'eurovision', 'estonian electronic', 'estonian indie', 'russian dance', 'russian pop', 'estonian folk', 'russian dance pop', 'russian hip hop']"
366,Estonia,30-34,male,spotify:playlist:5HAqpG0fsCbFGi2quuo28R,https://everynoise.com/everydemo.cgi?root=EE%2030-34m&amp;gscope=all&amp;ascope=all,"['estonian pop', 'estonian hip hop', 'estonian rock', 'eurovision', 'estonian electronic', 'estonian indie', 'drum and bass', 'estonian folk', 'estonian metal', 'liquid funk', 'uk dnb']"
367,Estonia,35-44,female,spotify:playlist:4TsrJQqn0MJx6sq09c3hKk,https://everynoise.com/everydemo.cgi?root=EE%2035-44f&amp;gscope=all&amp;ascope=all,"['estonian pop', 'estonian hip hop', 'estonian rock', 'eurovision', 'estonian indie', 'russian dance', 'russian pop', 'russian dance pop', 'estonian electronic', 'estonian folk', 'new french touch', 'russian hip hop', 'tropical house']"
368,Estonia,35-44,male,spotify:playlist:6sLoUqtMIYeGih3dGDEEVG,https://everynoise.com/everydemo.cgi?root=EE%2035-44m&amp;gscope=all&amp;ascope=all,"['estonian pop', 'estonian rock', 'estonian hip hop', 'eurovision', 'estonian indie', 'estonian folk', 'baltic folk', 'estonian metal', 'estonian electronic']"
369,Estonia,45-54,male,spotify:playlist:6TAPBGaceU1v83Q4iJn3WH,https://everynoise.com/everydemo.cgi?root=EE%2045-54m&amp;gscope=all&amp;ascope=all,"['estonian pop', 'estonian rock', 'estonian hip hop']"
370,Faroe Islands,18-24,female,spotify:playlist:581tzJgwvgN1YzEjoFWg96,https://everynoise.com/everydemo.cgi?root=FO%2018-24f&amp;gscope=all&amp;ascope=all,"['danish pop', 'danish hip hop', 'faroese pop', 'classic danish pop']"
371,Finland,0-17,female,spotify:playlist:6Vl47a2HeKvEirqFQvh9az,https://everynoise.com/everydemo.cgi?root=FI%200-17f&amp;gscope=all&amp;ascope=all,"['finnish dance pop', 'finnish pop', 'finnish hip hop', 'iskelma', 'suomi rock', 'finnish drill', 'finnish reggae', 'suomirap', 'finnish trap', 'classic finnish rock', 'classic iskelma', 'eurovision', 'classic finnish pop']"
372,Finland,0-17,male,spotify:playlist:1YkdwOiguJvZD0ce6d6b8s,https://everynoise.com/everydemo.cgi?root=FI%200-17m&amp;gscope=all&amp;ascope=all,"['finnish hip hop', 'finnish dance pop', 'suomirap', 'finnish pop', 'finnish drill', 'iskelma', 'suomi rock', 'finnish trap', 'classic finnish pop', 'classic iskelma', 'classic finnish rock']"
373,Finland,18-24,female,spotify:playlist:5uWZ34abBQIAtiBoUzYpR3,https://everynoise.com/everydemo.cgi?root=FI%2018-24f&amp;gscope=all&amp;ascope=all,"['finnish dance pop', 'finnish pop', 'finnish hip hop', 'iskelma', 'suomi rock', 'finnish trap', 'finnish drill', 'suomirap']"
374,Finland,18-24,male,spotify:playlist:6bKqJcvGHx1LrfnLF1hcnz,https://everynoise.com/everydemo.cgi?root=FI%2018-24m&amp;gscope=all&amp;ascope=all,"['finnish hip hop', 'finnish dance pop', 'suomirap', 'finnish drill', 'finnish pop', 'finnish trap', 'iskelma', 'suomi rock']"
375,Finland,18-24,nonbinary,spotify:playlist:6qM7ZzmHt9q7o6iB5OFCPZ,https://everynoise.com/everydemo.cgi?root=FI%2018-24n&amp;gscope=all&amp;ascope=all,"['finnish dance pop', 'finnish pop', 'finnish hip hop', 'iskelma', 'suomi rock', 'classic finnish pop', 'classic iskelma', 'classic finnish rock', 'finnish trap', 'eurovision', 'finnish drill', 'suomirap']"
376,Finland,25-29,female,spotify:playlist:0CizAG3D7b2WohoL7wEb66,https://everynoise.com/everydemo.cgi?root=FI%2025-29f&amp;gscope=all&amp;ascope=all,"['finnish pop', 'finnish dance pop', 'finnish hip hop', 'suomi rock', 'iskelma', 'finnish indie', 'finnish electro', 'laulaja-lauluntekija']"
377,Finland,25-29,male,spotify:playlist:5CSGZvRTBkHvcVkTbxYi54,https://everynoise.com/everydemo.cgi?root=FI%2025-29m&amp;gscope=all&amp;ascope=all,"['finnish hip hop', 'suomirap', 'finnish dance pop', 'finnish pop', 'suomi rock', 'iskelma', 'finnish punk', 'classic finnish pop', 'classic iskelma', 'finnish pop punk', 'classic finnish rock', 'finnish indie', 'finnish metal']"
378,Finland,30-34,female,spotify:playlist:3Efn9c5d2RNqyKPVcB8t7S,https://everynoise.com/everydemo.cgi?root=FI%2030-34f&amp;gscope=all&amp;ascope=all,"['finnish pop', 'suomi rock', 'finnish dance pop', 'iskelma', 'finnish hip hop', 'classic iskelma', 'classic finnish pop', 'finnish indie', 'classic finnish rock', 'laulaja-lauluntekija', 'eurovision', 'finnish electro', 'finnish idol pop', 'finnish soul']"
379,Finland,30-34,male,spotify:playlist:6B132tEldNxsMD8abpnbV7,https://everynoise.com/everydemo.cgi?root=FI%2030-34m&amp;gscope=all&amp;ascope=all,"['finnish hip hop', 'suomirap', 'suomi rock', 'finnish metal', 'finnish dance pop', 'finnish punk', 'classic finnish rock', 'iskelma', 'finnish pop', 'classic finnish pop', 'classic iskelma', 'finnish alternative rock', 'finnish indie', 'finnish heavy metal', 'finnish melodeath', 'lapland hip hop', 'melodic death metal', 'finnish death metal', 'finnish hard rock', 'finnish hardcore', 'finnish progressive rock']"
380,Finland,35-44,female,spotify:playlist:7oh8e9y1PXIfbSO4udMiZ0,https://everynoise.com/everydemo.cgi?root=FI%2035-44f&amp;gscope=all&amp;ascope=all,"['finnish pop', 'iskelma', 'suomi rock', 'finnish dance pop', 'finnish hip hop', 'classic finnish pop', 'classic iskelma', 'classic finnish rock', 'finnish indie', 'laulaja-lauluntekija', 'finnish idol pop', 'finnish modern jazz', 'finnish reggae']"
381,Finland,35-44,male,spotify:playlist:7dHVX7IG44pn1s6MQJZfpD,https://everynoise.com/everydemo.cgi?root=FI%2035-44m&amp;gscope=all&amp;ascope=all,"['suomi rock', 'classic finnish rock', 'finnish metal', 'iskelma', 'classic iskelma', 'classic finnish pop', 'finnish punk', 'finnish hip hop', 'finnish pop', 'finnish dance pop', 'suomirap', 'finnish indie', 'finnish hard rock', 'bubblegum dance', 'eurodance', 'finnish alternative rock', 'finnish death metal', 'finnish heavy metal', 'finnish melodeath', 'finnish pop punk', 'finnish power metal', 'melodic death metal', 'rautalanka', 'finnish black metal', 'finnish hardcore', 'finnish progressive rock', 'hip house', 'lapland hip hop', 'metal', 'musiikkia lapista']"
382,Finland,45-54,female,spotify:playlist:0SGKEsczJhfT6UmHB8DYyi,https://everynoise.com/everydemo.cgi?root=FI%2045-54f&amp;gscope=all&amp;ascope=all,"['iskelma', 'suomi rock', 'finnish pop', 'classic iskelma', 'classic finnish pop', 'finnish dance pop', 'classic finnish rock', 'finnish hip hop', 'finnish idol pop', 'laulaja-lauluntekija', 'finnish new wave', 'finnish soul']"
383,Finland,45-54,male,spotify:playlist:3QrOwh4urxX1NfRmvsBHve,https://everynoise.com/everydemo.cgi?root=FI%2045-54m&amp;gscope=all&amp;ascope=all,"['classic finnish rock', 'suomi rock', 'classic finnish pop', 'classic iskelma', 'iskelma', 'finnish pop', 'finnish new wave', 'finnish punk', 'finnish hard rock', 'finnish indie', 'finnish metal', 'rautalanka', 'finnish blues', 'finnish dance pop', 'glam punk', 'sleaze rock', 'glam metal', 'hard rock', 'laulaja-lauluntekija']"
384,Finland,55-64,female,spotify:playlist:5is4ekt5dMHBAAaPVDSMve,https://everynoise.com/everydemo.cgi?root=FI%2055-64f&amp;gscope=all&amp;ascope=all,"['iskelma', 'classic finnish pop', 'classic iskelma', 'suomi rock', 'finnish pop', 'classic finnish rock', 'finnish dance pop', 'finnish soul', 'finnish hip hop', 'finnish idol pop', 'finnish tango', 'laulaja-lauluntekija']"
385,Finland,55-64,male,spotify:playlist:15gVjk9EVfRCh9MYC9eP1X,https://everynoise.com/everydemo.cgi?root=FI%2055-64m&amp;gscope=all&amp;ascope=all,"['classic finnish pop', 'classic iskelma', 'classic finnish rock', 'iskelma', 'suomi rock', 'finnish pop', 'finnish indie', 'finnish punk', 'finnish blues', 'finnish new wave', 'finnish soul', 'humppa', 'rautalanka', 'finnish tango']"
386,Finland,65+,female,spotify:playlist:5hkljhklUXwJMO0YSCa7TQ,https://everynoise.com/everydemo.cgi?root=FI%2065%2Bf&amp;gscope=all&amp;ascope=all,"['iskelma', 'classic finnish pop', 'classic iskelma', 'suomi rock', 'finnish pop', 'classic finnish rock', 'finnish dance pop', 'finnish hip hop', 'finnish soul', 'finnish tango']"
387,Finland,65+,male,spotify:playlist:0uuk8J0zgHWLLgJGxiA34x,https://everynoise.com/everydemo.cgi?root=FI%2065%2Bm&amp;gscope=all&amp;ascope=all,"['classic finnish pop', 'classic iskelma', 'iskelma', 'classic finnish rock', 'suomi rock', 'finnish pop', 'humppa', 'finnish tango', 'finnish dance pop', 'rautalanka', 'finnish blues', 'finnish soul', 'vintage finnish jazz']"
388,France,0-17,female,spotify:playlist:5V1wdjBrMtGAbnzppsMQsn,https://everynoise.com/everydemo.cgi?root=FR%200-17f&amp;gscope=all&amp;ascope=all,"['francoton', 'pop urbaine', 'french hip hop', 'rap calme', 'rap francais', 'french pop', 'rap conscient', 'african gospel', 'rap marseille', 'rap belge', 'belgian hip hop', 'rap chretien']"
389,France,0-17,male,spotify:playlist:5fcIRoBpu3bClkjSG3Gntd,https://everynoise.com/everydemo.cgi?root=FR%200-17m&amp;gscope=all&amp;ascope=all,"['rap francais', 'pop urbaine', 'french hip hop', 'rap calme', 'chanson virale', 'francoton', 'drill francais', 'rap conscient']"
390,France,0-17,nonbinary,spotify:playlist:4WV34NH8JRgTYbUACVbwM0,https://everynoise.com/everydemo.cgi?root=FR%200-17n&amp;gscope=all&amp;ascope=all,"['french hip hop', 'pop urbaine', 'rap calme', 'rap francais', 'rap conscient', 'francoton']"
391,France,18-24,female,spotify:playlist:2bGWLC4Asy06g1DUfQOs54,https://everynoise.com/everydemo.cgi?root=FR%2018-24f&amp;gscope=all&amp;ascope=all,"['pop urbaine', 'french hip hop', 'francoton', 'rap francais', 'rap calme', 'french pop', 'rap conscient', 'rap marseille', 'belgian hip hop', 'rap belge', 'zouk riddim']"
392,France,18-24,male,spotify:playlist:2wyF5GLaEZC6qJdCqTetdf,https://everynoise.com/everydemo.cgi?root=FR%2018-24m&amp;gscope=all&amp;ascope=all,"['french hip hop', 'rap francais', 'pop urbaine', 'rap calme', 'francoton', 'drill francais', 'rap conscient', 'rap lyonnais', 'belgian hip hop', 'hyperpop francais', 'rap belge', 'rap francais nouvelle vague']"
393,France,18-24,nonbinary,spotify:playlist:5Z1jp9zxIgbjEA7fzWtsl9,https://everynoise.com/everydemo.cgi?root=FR%2018-24n&amp;gscope=all&amp;ascope=all,"['rap calme', 'french hip hop', 'pop urbaine', 'rap francais', 'rap conscient', 'francoton', 'french pop', 'french rock', 'french indie pop', 'belgian hip hop', 'chanson', 'chanson virale', 'french indietronica', 'rap lyonnais', 'comedie musicale', 'french reggae', 'rap belge', 'rap inde', 'rap liegeois']"
394,France,25-29,female,spotify:playlist:3FJhhEYr1E5Lf2cDTEhOkp,https://everynoise.com/everydemo.cgi?root=FR%2025-29f&amp;gscope=all&amp;ascope=all,"['francoton', 'french pop', 'french hip hop', 'pop urbaine', 'french movie tunes', 'chanson', 'zouk riddim', 'zouk', 'rap francais', 'old school rap francais', 'rap inde', 'french indie pop', 'variete francaise', 'new french touch', 'nouvelle chanson francaise', 'rap calme', 'rap conscient', 'rap marseille', 'azontobeats', 'reunion pop']"
395,France,25-29,male,spotify:playlist:38htD8mDbegOFYGZtpWvEK,https://everynoise.com/everydemo.cgi?root=FR%2025-29m&amp;gscope=all&amp;ascope=all,"['french hip hop', 'pop urbaine', 'rap francais', 'rap calme', 'francoton', 'rap inde', 'rap conscient', 'rap marseille', 'belgian hip hop', 'old school rap francais', 'drill francais', 'arabic hip hop', 'french pop']"
396,France,25-29,nonbinary,spotify:playlist:2tKswS7RPDMBvmjOfeBlAK,https://everynoise.com/everydemo.cgi?root=FR%2025-29n&amp;gscope=all&amp;ascope=all,"['french hip hop', 'pop urbaine', 'french pop', 'rap francais', 'francoton', 'chanson', 'rap calme', 'nouvelle chanson francaise', 'french indie pop', 'french rock', 'rap conscient', 'french indietronica', 'new french touch', 'rap marseille', 'french reggae', 'belgian pop', 'drill francais', 'old school rap francais', 'variete francaise', 'belgian hip hop', 'french indie folk', 'french synthpop', 'neo soul', 'rap belge', 'tropical house']"
397,France,30-34,female,spotify:playlist:4hVGzDMTM126Nt88uRS2F6,https://everynoise.com/everydemo.cgi?root=FR%2030-34f&amp;gscope=all&amp;ascope=all,"['french movie tunes', 'french pop', 'francoton', 'chanson', 'french hip hop', 'nouvelle chanson francaise', 'french rock', 'old school rap francais', 'pop urbaine', 'white noise', 'zouk', 'french folk pop', 'french reggae', 'rap inde', 'zouk riddim', 'comedie musicale', 'french indie pop']"
398,France,30-34,male,spotify:playlist:4PHp5eENJ4u0Nrg3l0NHUl,https://everynoise.com/everydemo.cgi?root=FR%2030-34m&amp;gscope=all&amp;ascope=all,"['french hip hop', 'rap inde', 'old school rap francais', 'pop urbaine', 'rap francais', 'francoton', 'rap conscient', 'french reggae', 'rap marseille', 'french pop', 'arabic hip hop']"
399,France,30-34,nonbinary,spotify:playlist:2wwO1ArhMf0ix3wCQA5S2j,https://everynoise.com/everydemo.cgi?root=FR%2030-34n&amp;gscope=all&amp;ascope=all,"['french pop', 'chanson', 'nouvelle chanson francaise', 'francoton', 'french indie pop', 'french rock', 'french hip hop', 'pop urbaine', 'new french touch', 'french indietronica', 'french reggae', 'rap francais', 'tropical house', 'variete francaise', 'rap calme', 'rap marseille', 'belgian pop', 'dance pop', 'electro house', 'electro-pop francais', 'french indie folk', 'old school rap francais', 'rap conscient', 'alternative dance', 'classic french pop', 'disco house', 'edm', 'electronica', 'french synthpop', 'indie rock', 'nantes indie', 'neo soul', 'new rave', 'pop', 'pop dance']"
400,France,35-44,female,spotify:playlist:1vaTNQ5EnOjkrjBs4fPcwM,https://everynoise.com/everydemo.cgi?root=FR%2035-44f&amp;gscope=all&amp;ascope=all,"['french pop', 'chanson', 'nouvelle chanson francaise', 'francoton', 'french rock', 'french indie pop', 'french hip hop', 'variete francaise', 'french indietronica', 'french folk pop', 'zouk', 'french movie tunes', 'old school rap francais', 'eurovision', 'french reggae', 'new french touch', 'pop dance', 'tropical house', 'comedie musicale', 'dance pop', 'edm', 'french indie folk', 'polish hip hop', 'pop', 'rap inde', 'uk pop', 'zouk riddim']"
401,France,35-44,male,spotify:playlist:7eOfJwQH0SqaDoXNqJ51yN,https://everynoise.com/everydemo.cgi?root=FR%2035-44m&amp;gscope=all&amp;ascope=all,"['french hip hop', 'old school rap francais', 'rap inde', 'french reggae', 'french rock', 'french folk pop', 'rap marseille', 'rap conscient', 'chanson', 'french pop', 'nouvelle chanson francaise', 'french punk', 'pop urbaine', 'conscious hip hop', 'francoton', 'rock alternatif francais']"
402,France,35-44,nonbinary,spotify:playlist:1CdbuaFe6AuBnon3Mfk95M,https://everynoise.com/everydemo.cgi?root=FR%2035-44n&amp;gscope=all&amp;ascope=all,"['french pop', 'chanson', 'nouvelle chanson francaise', 'french rock', 'french indie pop', 'francoton', 'new french touch', 'french indietronica', 'french reggae', 'tropical house', 'classic french pop', 'french folk pop', 'electro-pop francais', 'french indie folk', 'french synthpop', 'neo soul', 'variete francaise', 'belgian pop', 'chanson paillarde', 'disco house', 'electro house', 'french hip hop', 'french movie tunes', 'nantes indie', 'rap marseille', 'stomp and holler']"
403,France,45-54,female,spotify:playlist:0A31P1Gapg2sDawJ5a72gJ,https://everynoise.com/everydemo.cgi?root=FR%2045-54f&amp;gscope=all&amp;ascope=all,"['chanson', 'french pop', 'nouvelle chanson francaise', 'french rock', 'francoton', 'classic french pop', 'french indie pop', 'variete francaise', 'french indietronica', 'vintage french electronic', 'classic soundtrack', 'electro-pop francais', 'french soundtrack', 'operatic pop', 'ye ye']"
404,France,45-54,male,spotify:playlist:2Q9MPhYkImyk7A9egdSZHN,https://everynoise.com/everydemo.cgi?root=FR%2045-54m&amp;gscope=all&amp;ascope=all,"['french rock', 'chanson', 'french pop', 'nouvelle chanson francaise', 'french reggae', 'french folk pop', 'french indie pop', 'french punk', 'classic french pop', 'rock independant francais', 'french synthpop', 'francoton', 'french oi', 'rock alternatif francais', 'french experimental rock', 'french indietronica', 'french rock-and-roll', 'rennes indie']"
